Branch Code,Branch Name,Product Type,Product Name,Scheme Name,Customer Id,Application ID,Application Type,Channel
648,GORAKHPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000167521,APHL000000121231,New Application,DIRECT
614,ASHTA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203958,APHL000000139184,New Application,DIRECT
604,BAREILLY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000164148,APHL000000119230,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208183,APHL000000142430,New Application,DIRECT
494,THENI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000162741,APHL000000119076,New Application,DIRECT
613,JABALPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209992,APHL000000142367,New Application,Connector
630,LUCKNOW HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206943,APHL000000141017,New Application,Connector
124,KOLHAPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000208111,APHL000000142098,Balance Transfer without Top-up,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000201684,APHL000000139109,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000211504,APHL000000144316,New Application,Connector
596,KANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000198891,APHL000000137879,Balance Transfer with Top-up,DIRECT
659,NOIDA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206471,APHL000000142125,New Application,DIRECT
629,PITHAMPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000195406,APHL000000136189,New Application,DIRECT
682,MUZAFFARNAGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000189910,APHL000000130274,New Application,DIRECT
126,MADURAI,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000203923,APHL000000140425,Balance Transfer without Top-up,Connector
602,PONDICHERRY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000203360,APHL000000140417,Balance Transfer with Top-up,Connector
557,RUDRAPUR,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000207414,APHL000000142544,New Application,Connector
491,BOISAR,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000123518,APHL000000098627,New Application,DIRECT
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Self Construction,GLBCUST00000094479,APHL000000081976,New Application,DSA
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204296,APHL000000141226,New Application,DIRECT
183,NARSINGHPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212058,APHL000000144772,New Application,DIRECT
54,VISHAKHAPATNAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203296,APHL000000139369,New Application,Connector
474,SHUJALPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202138,APHL000000139554,New Application,DIRECT
536,KAKINADA,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000203508,APHL000000140751,Balance Transfer without Top-up,Connector
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209758,APHL000000143216,New Application,DIRECT
117,JALGAON,Home Loan,HOME LOAN,Self Construction,GLBCUST00000132293,APHL000000102988,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202218,APHL000000139839,New Application,DIRECT
667,BHILWARA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000133368,APHL000000103478,New Application,DIRECT
219,GUNTUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208660,APHL000000143153,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000152370,APHL000000112934,New Application,DIRECT
633,FARIDABAD HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000202673,APHL000000139753,New Application,Connector
604,BAREILLY HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000204085,APHL000000140299,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000157168,APHL000000114693,New Application,DIRECT
415,RATLAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000201408,APHL000000139332,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000186731,APHL000000132198,New Application,Connector
601,AKOLA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000207380,APHL000000139806,Balance Transfer with Top-up,DIRECT
647,SANGRUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000208847,APHL000000143032,Balance Transfer with Top-up,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000204848,APHL000000140809,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000169324,APHL000000122754,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204291,APHL000000141227,New Application,DIRECT
574,Bolpur HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000211377,APHL000000144442,Top-up without Closure,DIRECT
640,BADWANI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211236,APHL000000143323,New Application,Connector
667,BHILWARA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000095317,APHL000000082755,New Application,DSA
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000204019,APHL000000140518,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000149196,APHL000000109846,New Application,DIRECT
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000162248,APHL000000118636,New Application,Connector
494,THENI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211542,APHL000000144471,New Application,DIRECT
197,BHOPAL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000212264,APHL000000144380,New Application,Connector
117,JALGAON,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000208750,APHL000000142343,New Application,Connector
258,L B NAGAR - HYDERABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204492,APHL000000139748,New Application,Connector
474,SHUJALPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000156488,APHL000000115492,New Application,DIRECT
127,SALEM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000198184,APHL000000137324,Top-up without Closure,DIRECT
593,KHARGONE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000130616,APHL000000102220,New Application,DIRECT
126,MADURAI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209819,APHL000000142173,New Application,DIRECT
44,ALLAHABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000204766,APHL000000139923,New Application,DIRECT
595,JALANDHAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205200,APHL000000141267,New Application,DIRECT
663,VIZIANAGARAM HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000203409,APHL000000140616,New Application,Connector
139,YAMUNANAGAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000205016,APHL000000141322,New Application,Connector
625,LUDHIANA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000198347,APHL000000135507,New Application,DIRECT
668,RAJAHMUNDRY HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000209714,APHL000000138149,New Application,Connector
197,BHOPAL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000210527,APHL000000143808,New Application,Connector
197,BHOPAL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000190960,APHL000000133889,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210120,APHL000000143154,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000198378,APHL000000137436,Balance Transfer without Top-up,Connector
415,RATLAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000128094,APHL000000101010,New Application,Connector
604,BAREILLY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000210888,APHL000000143636,Top-up without Closure,Connector
602,PONDICHERRY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204774,APHL000000141459,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209902,APHL000000140917,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000190580,APHL000000133595,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207328,APHL000000141777,New Application,DIRECT
637,AHMEDABAD HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000209059,APHL000000141823,New Application,Connector
412,DHAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210613,APHL000000142274,New Application,Alternate Channel
611,GANDHIDHAM HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000209164,APHL000000140061,New Application,DIRECT
605,MEERUT HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000095066,APHL000000082095,New Application,DSA
124,KOLHAPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000201715,APHL000000139031,Balance Transfer with Top-up,DIRECT
572,Neemuch HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000168139,APHL000000122158,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202225,APHL000000139589,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000205528,APHL000000140327,New Application,DIRECT
637,AHMEDABAD HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000206937,APHL000000141829,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210013,APHL000000142428,New Application,DIRECT
592,GWALIOR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000210727,APHL000000143974,New Application,DIRECT
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211081,APHL000000144304,New Application,Connector
98,AJMER,Home Loan,HOME LOAN,Self Construction,GLBCUST00000163562,APHL000000119188,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208714,APHL000000142565,New Application,Alternate Channel
399,GHAZIABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000209581,APHL000000143641,New Application,DIRECT
173,HARIDWAR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211003,APHL000000136370,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000164670,APHL000000118063,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000168411,APHL000000121958,New Application,Connector
412,DHAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212684,APHL000000144764,New Application,DIRECT
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000206242,APHL000000141252,Top-up without Closure,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000212262,APHL000000143441,Balance Transfer without Top-up,Connector
666,ALWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193703,APHL000000135777,New Application,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204494,APHL000000141382,New Application,DIRECT
197,BHOPAL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000212085,APHL000000144651,Top-up without Closure,Connector
118,COIMBATORE,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000204757,APHL000000141606,Balance Transfer with Top-up,Connector
596,KANPUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210797,APHL000000143708,New Application,Alternate Channel
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000210354,APHL000000143210,New Application,DIRECT
681,SONIPAT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201523,APHL000000138041,New Application,DIRECT
664,SHAHJAHANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000194744,APHL000000135828,New Application,Connector
28,CHENNAI,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000205905,APHL000000141479,New Application,Connector
420,KAITHAL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000210951,APHL000000142814,Top-up without Closure,Connector
572,Neemuch HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209215,APHL000000143067,New Application,Alternate Channel
673,KENGERI BANGALORE,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000212489,APHL000000144593,New Application,Connector
55,VARANASI,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000177977,APHL000000126276,New Application,Connector
557,RUDRAPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000202460,APHL000000139821,Balance Transfer without Top-up,Connector
672,BANASWADI,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000210975,APHL000000143223,Balance Transfer without Top-up,Connector
625,LUDHIANA HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000202174,APHL000000138342,New Application,Connector
584,PANIPAT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209616,APHL000000143542,New Application,Alternate Channel
136,KARIMNAGAR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000200909,APHL000000138607,New Application,Connector
572,Neemuch HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208969,APHL000000142726,New Application,Connector
654,JHANSI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206336,APHL000000140244,New Application,DIRECT
572,Neemuch HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000133287,APHL000000103331,New Application,DIRECT
626,VADODARA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000211569,APHL000000135178,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000198275,APHL000000137443,New Application,DIRECT
663,VIZIANAGARAM HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154628,APHL000000114575,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212361,APHL000000144701,New Application,DIRECT
634,CHANDIGARH HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210060,APHL000000142916,New Application,DIRECT
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000198780,APHL000000137053,New Application,Connector
654,JHANSI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202961,APHL000000140298,New Application,DIRECT
691,KASHIPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000196025,APHL000000136745,Balance Transfer without Top-up,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000168137,APHL000000122128,New Application,DIRECT
659,NOIDA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000183982,APHL000000130303,New Application,DIRECT
561,NAGERKOIL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211869,APHL000000144586,New Application,DIRECT
540,SAHARANPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000122114,APHL000000097889,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204150,APHL000000141340,New Application,DIRECT
659,NOIDA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209898,APHL000000143196,New Application,DIRECT
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000212811,APHL000000132155,Balance Transfer with Top-up,DIRECT
648,GORAKHPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000126620,APHL000000100344,New Application,DIRECT
682,MUZAFFARNAGAR HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000196871,APHL000000135800,Balance Transfer with Top-up,DIRECT
199,KOTA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000165795,APHL000000120221,New Application,Connector
183,NARSINGHPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000197656,APHL000000144786,New Application,DIRECT
647,SANGRUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166209,APHL000000120988,New Application,Connector
552,BELAPUR-MUMBAI,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000207208,APHL000000140606,New Application,Connector
638,JUNAGADH HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000207917,APHL000000142708,New Application,Connector
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204828,APHL000000138776,New Application,DIRECT
664,SHAHJAHANPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000128924,APHL000000100627,New Application,Connector
666,ALWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000136703,APHL000000105199,New Application,DIRECT
646,VAPI HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000211787,APHL000000144511,New Application,Connector
647,SANGRUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000207431,APHL000000142076,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205649,APHL000000141395,New Application,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000207078,APHL000000142246,New Application,DIRECT
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210906,APHL000000143506,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Extension,GLBCUST00000210561,APHL000000142486,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000206466,APHL000000141672,New Application,Connector
636,VILLUPURAM HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000206112,APHL000000141519,Balance Transfer without Top-up,Connector
536,KAKINADA,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203506,APHL000000140405,New Application,Connector
632,KOLKATA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000186183,APHL000000131544,Balance Transfer with Top-up,DIRECT
654,JHANSI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208100,APHL000000141181,New Application,Connector
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000210345,APHL000000143938,New Application,DIRECT
98,AJMER,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206679,APHL000000142038,New Application,Connector
53,VIJAYAWADA,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000201871,APHL000000139403,Balance Transfer without Top-up,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000208692,APHL000000143180,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202010,APHL000000137623,New Application,DIRECT
632,KOLKATA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000174591,APHL000000125996,New Application,Connector
653,SIKAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208503,APHL000000142393,New Application,DIRECT
399,GHAZIABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000210507,APHL000000144167,New Application,Alternate Channel
536,KAKINADA,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000207377,APHL000000141996,New Application,Connector
661,DHAMNOD HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000134107,APHL000000103778,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000210803,APHL000000144096,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202754,APHL000000140190,New Application,DIRECT
629,PITHAMPUR HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000208496,APHL000000143097,New Application,DIRECT
53,VIJAYAWADA,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000206634,APHL000000140485,New Application,Connector
666,ALWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000128368,APHL000000100201,New Application,Connector
536,KAKINADA,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201174,APHL000000139387,New Application,Connector
55,VARANASI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210259,APHL000000143966,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000192100,APHL000000132929,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000185810,APHL000000127759,New Application,DIRECT
612,JAMNAGAR HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000211072,APHL000000142466,New Application,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000195127,APHL000000136333,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000129939,APHL000000101938,New Application,Connector
673,KENGERI BANGALORE,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000205239,APHL000000136475,New Application,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000198757,APHL000000137535,Balance Transfer with Top-up,DIRECT
625,LUDHIANA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000197786,APHL000000132843,New Application,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000198789,APHL000000137846,Balance Transfer without Top-up,Connector
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212562,APHL000000144737,New Application,DIRECT
609,TIRUVALLUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000200739,APHL000000138975,New Application,DIRECT
644,AMEERPET HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000194776,APHL000000135831,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000206809,APHL000000141178,New Application,DIRECT
583,KARNAL HL,Home Loan,HOME LOAN,Extension,GLBCUST00000127551,APHL000000100859,New Application,DIRECT
197,BHOPAL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000200634,APHL000000138098,New Application,Connector
628,NAGPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000211679,APHL000000143721,Top-up without Closure,Connector
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208411,APHL000000143078,New Application,DIRECT
491,BOISAR,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000158352,APHL000000116672,New Application,Connector
494,THENI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000133390,APHL000000103193,New Application,Connector
641,AMRAVATI HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000205492,APHL000000140746,Balance Transfer with Top-up,Connector
474,SHUJALPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000185899,APHL000000124372,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202979,APHL000000140241,New Application,Connector
583,KARNAL HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000200405,APHL000000138865,New Application,Connector
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000095486,APHL000000082927,New Application,DSA
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212771,APHL000000141680,New Application,DIRECT
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000202394,APHL000000139463,New Application,Connector
634,CHANDIGARH HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000209336,APHL000000143259,New Application,DIRECT
244,PITAMPURA-NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000198245,APHL000000136975,New Application,Connector
698,MADURAI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000128726,APHL000000101297,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211981,APHL000000144512,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207854,APHL000000141715,New Application,DIRECT
662,BIJNOR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211589,APHL000000143969,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210037,APHL000000142929,New Application,DIRECT
680,KUMBAKONAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000209061,APHL000000140886,Balance Transfer with Top-up,DIRECT
44,ALLAHABAD,Home Loan,HOME LOAN,Self Construction,GLBCUST00000192208,APHL000000133918,New Application,DIRECT
564,SURYAPET,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000186248,APHL000000131763,New Application,DIRECT
540,SAHARANPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000202014,APHL000000138929,New Application,DIRECT
602,PONDICHERRY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205746,APHL000000141111,New Application,Connector
633,FARIDABAD HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000199394,APHL000000137890,New Application,Connector
173,HARIDWAR,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000207325,APHL000000137431,New Application,DIRECT
605,MEERUT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000190316,APHL000000133761,New Application,Connector
401,MATHURA,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201394,APHL000000139298,New Application,Connector
631,JAUNPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000174239,APHL000000122337,New Application,DIRECT
44,ALLAHABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206584,APHL000000140802,New Application,Connector
